StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,native,primary,early_language,consent,Prolific_ID,general_1,general_2,stigma_resp_1,stigma_dist_1,stigma_resp_2,stigma_dist_2,stigma_dist_3,stigma_danger,check,stertyp_cmptition_1,stertyp_cmptition_2,concept_1,concept_2,concept_3,stertyp_comp_1,stertyp_warm_1,stertyp_status_1,stertyp_warm_2,stertyp_status_2,stertyp_comp_2,donate_1,donate_2,donate_3,familiar_1,familiar_2,like,like_fr,offens,offens_fr,impression_1,impression_2,impression_3,impression_3_4_TEXT,control_like,control_often,control_preference,empathy_1,empathy_2,empathy_3,political_social,political_econ,experience_1,experience_2,experience_3,demo_age,demo_gender,demo_education,demo_income,comment,PROLIFIC_PID,Q_BallotBoxStuffing,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,not_pc_label,pc_label,SliderOverlapValue,label
2024-12-10 15:30:45,2024-12-10 15:50:37,0,91.124.134.158,100,1191,1,2024-12-10 15:50:38,R_3LbrTuX4VFLbB9g,,,,,37.751,-97.822,anonymous,EN,1,1,1,1,66e70629ea7dab78f439f069,"the term that comes to mind once i hear about the homeless, is mentally troubled and financially stressed",this person will be a bit rough and a bit dirty stressed and slightly mentally impaired,3,4,4,4,4,4,2,3,4,4,1,4,2,2,2,3,4,2,33,53,14,3,4,2,because it does not sound demeaning,2,yes because it does not give unnecessary label,i do not see it as something bad even though i wont use it myself,"i perceive them as greet people ",2,,5,5,3,4,3,3,6,6,,,1,46,1,6,4,no comment,66e70629ea7dab78f439f069,,,,,,the homeless,people who experience housing insecurity,66,the homeless
2024-12-10 15:33:56,2024-12-10 15:50:59,0,184.58.206.230,100,1022,1,2024-12-10 15:50:59,R_5HeSR6IBLKgZk6R,,,,,43.0475,-87.8964,anonymous,EN,1,1,1,1,66af025ec0ae4b298c4e4ccc,"wronged by society, unfortunate, sad","He or she fell on hard times, and the cruel crony capitalist system wants them to remain stuck in their plight to scare the working class into always showing up for work",2,3,5,4,5,4,2,1,1,4,3,2,5,5,5,4,1,3,33,34,33,5,3,2,"It destigmatizes them. ""The homeless"" makes them like a lower caste, which is bad.",2,It humanizes them and makes people more likely to empathize and help.,"Probably a normal person, but a bit economically bonehead. They may not realize that the system can really screw people.","They probably are a liberal who supports crooked spy agencies, but at least their heart is in the right place. Politics needs to merge the two populist movements on either side, and make sure we keep our rights and also take care of ALL of our people.",2,,2,5,2,5,4,3,3,4,,1,,31,1,5,2,,66af025ec0ae4b298c4e4ccc,,,,,,the homeless,people who experience housing insecurity,92,the homeless
2024-12-10 15:49:03,2024-12-10 15:51:43,0,45.23.53.204,100,159,1,2024-12-10 15:51:43,R_6JELeO4ADDo6pCt,,,,,38.6976,-90.3604,anonymous,EN,1,1,1,1,63ea72a1db4b8d9938f2b0c4,I associate them with someone down on their luck.,They would be a kind person and likely have hardships in their life.,3,5,1,3,3,2,2,1,3,4,1,3,4,2,4,4,2,4,100,0,0,4,3,1,IT makes the most senseto describe thing.,2,"It is a kinder term, that is an absolute.",I wouldn't think any different of them.,Someone who is down on their luck,3,,4,2,2,4,2,3,2,2,,,1,33,1,2,2,,63ea72a1db4b8d9938f2b0c4,,,,,,the homeless,people who experience housing insecurity,44,the homeless
2024-12-10 15:45:56,2024-12-10 15:52:57,0,104.220.248.30,100,420,1,2024-12-10 15:52:58,R_12SxiL4TNuJ2YJl,,,,,47.6631,-122.3029,anonymous,EN,1,1,1,1,6116cd3769f67b5fa5897cb6,"I think of individuals or families who face uncertainty about where they will live, , where that me because it's unsafe or they struggle with financial challenges ",A woman who is a single mother of 2 children that needs to go to food banks. Is financial unsecure due to rising rent costs,2,2,5,5,5,1,2,1,1,4,2,5,4,4,3,3,2,2,0,0,100,5,5,2,I think the word homeless has a negative stigma associated with it,2,I think its less offensive because it is different than homeless and sounds like it is more on the economy than the individual,I perceive it like they are unfit or possibly mentally challenege or disabled in some way,I think more of a person that struggles due to the economy and how the country is run,2,,7,8,3,5,3,4,6,6,,1,,36,2,4,2,,6116cd3769f67b5fa5897cb6,,,,,,the homeless,people who experience housing insecurity,73,people who experience housing insecurity
2024-12-10 15:28:35,2024-12-10 15:57:08,0,212.116.254.140,100,1712,1,2024-12-10 15:57:08,R_68TldElA77rWYqY,,,,,39.0469,-77.4903,anonymous,EN,1,1,1,1,67444968ba167993495c0e76,"People who experience housing insecurity are individuals or families who lack stable, safe, and affordable housing. This could include those living in temporary shelters, couch surfing, or facing the constant threat of eviction. Spontaneously, the term may evoke associations with financial instability, unemployment, systemic inequalities or challenges accessing resources like healthcare and social support.","I imagine this person as someone facing significant challenges, such as a young parent working multiple low-wage jobs to make ends meet, yet struggling to afford stable housing. They may feel overwhelmed by uncertainty, constantly moving between temporary shelters or friends couches, but they remain determined to provide for themselves and their loved ones despite the odds.",4,4,4,4,4,2,2,4,5,4,3,2,3,3,3,3,2,2,40,50,10,4,3,2,"It is better because, it is not as harsh as using the word homeless, it is respectful and could address anyone without feeling bad.",2,"As the name implies, it is better than homeless and less offensive.",I perceive the person as just being blunt without filters.,I feel they are being considerate.,1,,6,5,3,4,4,3,2,3,,1,,49,2,6,4,,67444968ba167993495c0e76,,,,,,the homeless,people who experience housing insecurity,73,people who experience housing insecurity
2024-12-10 15:25:51,2024-12-10 16:05:57,0,81.161.5.166,100,2405,1,2024-12-10 16:05:57,R_60ORC1Bf89Ws0E4,,,,,40.7662,-74.0178,anonymous,EN,1,1,1,1,674841e51ddba29a9dee134e,Those who experience homelessness,"Rent burden or overcrowding, compromising their well being, health and overall quality of life. People struggling to afford or maintain a hone, frequently relocating, or relying on temporary solution like shelters or couch surfing",2,2,2,3,4,2,2,3,3,3,3,3,3,3,2,3,2,3,30,50,20,1,2,2,prefer to say it this way,2,is quite cool and i think saying it that way wont draw peoples attention to it,maybe that's how the person sys his or her,"They are acknowledging the challenges and struggles faced by individuals. ",2,,6,8,3,5,4,2,1,1,,1,,30,1,5,3,,674841e51ddba29a9dee134e,,,,,,the homeless,people who experience housing insecurity,78,people who experience housing insecurity
2024-12-10 16:00:36,2024-12-10 16:06:01,0,198.98.210.24,100,324,1,2024-12-10 16:06:01,R_1Dx6TB8GbCaaaK7,,,,,45.6647,-93.9097,anonymous,EN,1,1,1,1,5ff082234cfb7df5d6371e99,"I feel worried and concerned that people who experience housing insecurity don't have access to the safety and security they need. ","They might appear uneasy and stressed out. ",1,1,5,5,5,1,2,1,1,4,3,3,3,4,3,3,1,2,25,0,75,4,2,2,"I think writing someone off as homeless makes that their whole character rather than a situation a person is currently in. ",2,"They are still called people rather than just replaced with a term. ","I would think they're just using a term that's been widely used and they might not have thought any deeper about it. ","They might come off a little pretentious but are definitely concerned about not hurting any feelings. ",2,,6,8,3,4,4,5,7,7,,,1,39,2,5,3,,5ff082234cfb7df5d6371e99,,,,,,the homeless,people who experience housing insecurity,43,people who experience housing insecurity
2024-12-10 16:00:38,2024-12-10 16:07:15,0,8.3.87.26,100,397,1,2024-12-10 16:07:16,R_3V4sWZgzCFRVvYL,,,,,38.894,-77.0365,anonymous,EN,1,1,1,1,66e641a57e7f41866f9e705f,"It could be lots of different people that end up being homeless, but mostly I associate the term with just being miserable, deprived of basic necessities, and treated as an outcast.","They would probably be looking a little rough, but often times there are people who work full time, appear ""normal"", but are still homeless.",1,1,5,4,5,1,2,1,1,2,1,4,4,4,3,4,1,3,80,10,10,4,4,2,"I just think referring to people as ""the homeless"" sounds more pejorative, but that's just me. ",2,"It still means the same thing I guess, but it implies that this is not always how it's going to be for them, and there's nothing about them that is inherently ""homeless"" or that brings about homelessness.","I think they could mean well or badly, but maybe they are not in the know about the latest ways of talking about the issue.","I perceive them as trying to approach the topic with respect and consideration. ",2,,6,5,3,3,3,3,7,7,,1,,32,1,5,3,Thank you!,66e641a57e7f41866f9e705f,,,,,,the homeless,people who experience housing insecurity,49,the homeless
2024-12-10 16:00:27,2024-12-10 16:09:26,0,38.42.249.4,100,538,1,2024-12-10 16:09:27,R_3thU48Pv7Or8f8f,,,,,42.3388,-71.0726,anonymous,EN,1,4,4,1,66dca29d14f4d3d03a07c762,I think of people who have trouble paying rent and/or in danger of losing their homes.,They would probably be quite stressed out and anxious about their situation.,1,1,5,5,5,1,2,1,1,2,3,2,3,3,3,3,1,2,50,50,0,4,3,1,The term homeless is more indicative of their urgent plight and needs.,1,"I do not think housing insecurity is offensive when referring to people who have trouble paying rent, for example. However, I do believe it is insensitive to refer to homeless people as ""experiencing housing insecurity"" because it downplays the extent of their situation.",I would perceive them as normal because homeless is the most accurate and accepted term to describe people who do not have homes.,"If they were referring to homeless people, I would perceive this as misguided because it downplays the plight of homeless people.",3,,4,4,2,3,3,5,7,7,,,1,25,1,5,1,,66dca29d14f4d3d03a07c762,,,,,,the homeless,people who experience housing insecurity,48,people who experience housing insecurity
2024-12-10 15:46:55,2024-12-10 16:21:16,0,45.53.155.68,100,2060,1,2024-12-10 16:21:17,R_7NOG0K7GPcGH2my,,,,,38.323,-81.664,anonymous,EN,1,1,1,1,663442d7d93b6a44b72baf84,"The homeless evokes thoughts of vulnerability, resilience, and systemic failure. They are individuals facing immense challenges, often linked to poverty, mental health, or addiction. The term brings t  mind people seeking shelter, warmth, and dignity while society struggles to address their needs comprehensively.","A homeless person in my eyes appears weathered by life's hardships, dressed in worn clothing, often carrying their belongings in bags. They evoke thoughts of resilience but also a sense of societal failure, as they navigate challenges like finding shelter, food, and dignity in a world that often overlooks them.",3,1,5,5,3,2,2,4,1,2,4,4,4,3,4,4,2,3,35,30,35,3,3,1,"I prefer the term ""homeless"" because it directly acknowledges the absence of stable housing, making the issue more visible and urgent. While ""housing insecurity"" is broader, ""homeless"" emphasizes the immediate and critical need for shelter, drawing attention to those most vulnerable.",2,"I think ""people who experience housing insecurity"" is less offensive because it focuses on the individual's experience rather than labeling them by their situation, highlighting that housing instability is a temporary condition rather than a permanent identity.","When someone uses the term ""the homeless,"" I perceive it as a recognition of a serious issue, but it can unintentionally reduce individuals to their circumstances, making them feel like a label rather than emphasizing their humanity. It's important to balance clarity with respect for their personhood.
","When someone uses the term ""people who experience housing insecurity,"" I perceive it as more respectful and empathetic, as it emphasizes the individual's experience rather than defining them by their circumstances, acknowledging that housing instability is a temporary situation, not their identity.",3,,6,8,2,4,4,1,2,2,,1,,51,2,3,3,"No, not at this time.",663442d7d93b6a44b72baf84,,,,,,the homeless,people who experience housing insecurity,71,the homeless
2024-12-10 15:03:34,2024-12-10 16:28:18,0,73.184.33.198,100,5084,1,2024-12-10 16:28:19,R_7vZJcpjosjujl1n,,,,,33.5492,-84.3938,anonymous,EN,1,1,1,1,64dbb43e8bfa212e6da507e5,"Afraid of being alone and noone to help when you are in need
",Not used to having a home and or being afraid to be alone in the home,4,3,3,3,4,1,2,2,3,3,1,3,2,3,3,3,2,2,0,50,50,4,3,2,It just seems more appropriate to me in my opinion,2,Homeless is more harsh I in my opinion due to what we have already seen,I don't perceive them in any particular way I just would not use the term,No particular way I just like using the term better than homeless,2,,4,4,3,3,3,3,6,6,,,1,52,1,2,2,,64dbb43e8bfa212e6da507e5,,,,,,the homeless,people who experience housing insecurity,24,people who experience housing insecurity
